"ID","Binomial","Replicate","Confidential","Reference","Source_year","Class","Order","Family","Genus","Species","Subspecies","Authority","Common_name","Location","Country","All_countries","Region","Latitude","Longitude","Specific_location","System","T_realm","T_biome","FW_realm","FW_biome","M_realm","M_ocean","M_biome","Range","GROMS_category","Units","Method","Notes","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","Managed","Management_type","Utilised","CITES","CMS","Protected_status","Ramsar","WHS","Biosphere","Other_PA","Threat_status","Primary_threat","Secondary_threat","Tertiary_threat","Caught_and_used","Sport_hunting","Persecuted_as_pest","Pet_trade","Indirect_killing","Introduction","Recolonisation","Recruitment","Removal_of_threat","Rural_to_urban migration","Reintroduction","Range_shift","Legal_protection","Management","Unknown","Other"
15300,"Eretmochelys_imbricata",0,0,"{Catry, 2009 #3531}",2009,"Reptilia","Testudines","Cheloniidae","Eretmochelys","imbricata",NA,"(Linnaeus, 1766)","Hawksbill turtle","Orango National Park, BijagÃ³s archipelago, Guinea-Bissau","Guinea Bissau","Guinea-Bissau","Africa",11.035766,-15.980963,1,"Marine","NULL","NULL","NULL","NULL","Atlantic tropical and subtropical","North Atlantic Ocean","Unknown","Native","Intraoceanic","Estimated number of nests","Cumulative number of nests counted on surveys of six main nesting beaches performed up to five times a month from December 1992 to November 1994.","Table 1 - Eretmochelys imbricata, nest population estimate","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","50","15","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","No","NULL","Yes","I","I/II","No","0","0","0","0","Threatened","Exploitation","NULL","NULL","1","0","0","0","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
15291,"Eretmochelys_imbricata",0,0,"{Mortimer, 2011 #3535}",2011,"Reptilia","Testudines","Cheloniidae","Eretmochelys","imbricata",NA,"(Linnaeus, 1766)","Hawksbill turtle","D'Arros Island, Amirantes Islands Group, Seychelles","Seychelles","Seychelles","Africa",-5.414508,53.298608,1,"Marine","NULL","NULL","NULL","NULL","Tropical and subtropical Indo-Pacific","Indian Ocean","Unknown","Native","Intraoceanic","Estimated number of laid nests","Beach surveys on most days of nesting season, counting all tracks and checking nests for egg clutches. Data extrapolated for days with no surveys. Total number of tracks x proportion of nests with eggs used to estimate number of laid nests.","Table 3d - estimated egg clutches laid per season. 2004-2005 to 2009-2010 because of different effort before this period.","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","301","290","307","318","307","277","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Yes","Beach patrols by D'Arros Research Centre to prevent poaching","No","I","I/II","No","0","0","0","0","No threats","NULL","NULL","NULL","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
15289,"Eretmochelys_imbricata",0,0,"{Allen, 2010 #3533}",2010,"Reptilia","Testudines","Cheloniidae","Eretmochelys","imbricata",NA,"(Linnaeus, 1766)","Hawksbill turtle","Cousin Island, Seychelles","Seychelles","Seychelles","Africa",-4.331238,55.663234,1,"Marine","NULL","NULL","NULL","NULL","Tropical and subtropical Indo-Pacific","Indian Ocean","Unknown","Native","Intraoceanic","Estimated number of nesting females","Twice daily beach patrols from August to March, counting all sightings and traces of emergences. Poisson distribution used to estimate actual number of females.","Table 1 - actual number of turtles (Poisson). 1999-2000 to 2005-2006.","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","108","90","124","159","153","117","124","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","No","NULL","No","I","I/II","Yes","0","0","0","0","Unknown (no information)","NULL","NULL","NULL","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","NULL"
15288,"Eretmochelys_imbricata",0,0,"{Allen, 2010 #3533}",2010,"Reptilia","Testudines","Cheloniidae","Eretmochelys","imbricata",NA,"(Linnaeus, 1766)","Hawksbill turtle","Cousin Island, Seychelles","Seychelles","Seychelles","Africa",-4.331238,55.663234,1,"Marine","NULL","NULL","NULL","NULL","Tropical and subtropical Indo-Pacific","Indian Ocean","Unknown","Native","Intraoceanic","Estimated number of nesting females","Varying number of daily beach patrols from August to March, counting all turtle sightings and traces of emergences. Fewer patrols at the beginning and end of the season and up to 7 daily patrols during peak turtle nesting. Poisson distribution used to estimate actual number of females.","Table 1 - actual number of turtles (Poisson). 2006-2007 to 2008-2009.","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","226","256","240","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","No","NULL","No","I","I/II","Yes","0","0","0","0","Unknown (no information)","NULL","NULL","NULL","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","NULL"
15287,"Eretmochelys_imbricata",0,0,"{Mortimer, 1994 #3534}",1994,"Reptilia","Testudines","Cheloniidae","Eretmochelys","imbricata",NA,"(Linnaeus, 1766)","Hawksbill turtle","Cousin Island, Seychelles","Seychelles","Seychelles","Africa",-4.331238,55.663234,1,"Marine","NULL","NULL","NULL","NULL","Tropical and subtropical Indo-Pacific","Indian Ocean","Unknown","Native","Intraoceanic","Number of nests","Beach patrols conducted during nesting season. Virtually all nests emergences were recorded.","Figure 1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","25.86","74.36","68.959999999999994","101.83","40.43","93.17","116.14","54.74","98.97","48.2","92.42","99.78","114.24","100.35","88.57","139.16999999999999","186.95","160.97999999999999","117.31","311.10000000000002","216.38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","No","NULL","No","I","I/II","Yes","0","0","0","0","Unknown (no information)","NULL","NULL","NULL","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","NULL"
15284,"Lepidochelys_olivacea",0,0,"{Catry, 2009 #3531}",2009,"Reptilia","Testudines","Cheloniidae","Lepidochelys","olivacea",NA,"(Eschscholtz, 1829)","Olive ridley turtle / Pacific ridley turtle","Orango National Park, BijagÃ³s archipelago","Guinea Bissau","Guinea-Bissau","Africa",11.035766,-15.980963,1,"Marine","NULL","NULL","NULL","NULL","Atlantic tropical and subtropical","North Atlantic Ocean","Unknown","Native","Intraoceanic","Estimated number of nests","Cumulative number of nests counted on surveys of six main nesting beaches performed up to five times a month from December 1992 to November 1994.","Table 1 - Lepidochelys olivacea, nest population estimate","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","620","170","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","No","NULL","Yes","I","I/II","No","0","0","0","0","Threatened","Exploitation","NULL","NULL","1","0","0","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
15256,"Gomphosus_caeruleus",0,0,"{Lindahl, 2001 #3513}",2001,"Actinopteri","Perciformes","Labridae","Gomphosus","caeruleus",NA,"LacepÃ¨de 1801","Green birdmouth wrasse / Indian Ocean bird wrasse","Plots of transplanted coral at Tutia Reef, Mafia Island Marine Park","Tanzania, United Republic Of","Tanzania, United Republic Of","Africa",-8.078056,39.696389,1,"Marine","NULL","NULL","NULL","NULL","Tropical and subtropical Indo-Pacific","Indian Ocean","Tropical coral","Native","Not in GROMS","Average abundance per ten minute observation period","32 plots of previously-transplanted coral, each measuring 6.25m2, were sampled. A diver counted transient and stationary fishes within half the area of each plot (3.1m2) for 10 minutes. Only fishes occurring up to 1.5m above the seabed were counted. Counts were replicated three times on different days.","Table 1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0.36","0.31","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Unknown","NULL","Unknown","Not listed","Not listed","Yes","0","0","0","0","Unknown (no information)","NULL","NULL","NULL","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
15251,"Halichoeres_cosmetus",0,0,"{Lindahl, 2001 #3513}",2001,"Actinopteri","Perciformes","Labridae","Halichoeres","cosmetus",NA,"Randall & Smith 1982","Adorned wrasse","Plots of transplanted coral at Tutia Reef, Mafia Island Marine Park","Tanzania, United Republic Of","Tanzania, United Republic Of","Africa",-8.078056,39.696389,1,"Marine","NULL","NULL","NULL","NULL","Tropical and subtropical Indo-Pacific","Indian Ocean","Tropical coral","Native","Not in GROMS","Average abundance per ten minute observation period","32 plots of previously-transplanted coral, each measuring 6.25m2, were sampled. A diver counted transient and stationary fishes within half the area of each plot (3.1m2) for 10 minutes. Only fishes occurring up to 1.5m above the seabed were counted. Counts were replicated three times on different days.","Table 1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0.34","0.24","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Unknown","NULL","Unknown","Not listed","Not listed","Yes","0","0","0","0","Unknown (no information)","NULL","NULL","NULL","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
15247,"Dascyllus_aruanus",0,0,"{Lindahl, 2001 #3513}",2001,"Actinopteri","Perciformes","Pomacentridae","Dascyllus","aruanus",NA,"(Linnaeus 1758)","Whitetail dascyllus","Plots of transplanted coral at Tutia Reef, Mafia Island Marine Park","Tanzania, United Republic Of","Tanzania, United Republic Of","Africa",-8.078056,39.696389,1,"Marine","NULL","NULL","NULL","NULL","Tropical and subtropical Indo-Pacific","Indian Ocean","Tropical coral","Native","Not in GROMS","Average abundance per ten minute observation period","32 plots of previously-transplanted coral, each measuring 6.25m2, were sampled. A diver counted transient and stationary fishes within half the area of each plot (3.1m2) for 10 minutes. Only fishes occurring up to 1.5m above the seabed were counted. Counts were replicated three times on different days.","Table 1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0.33","0.44","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Unknown","NULL","Unknown","Not listed","Not listed","Yes","0","0","0","0","Unknown (no information)","NULL","NULL","NULL","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
15236,"Stethojulis_bandanensis",0,0,"{Lindahl, 2001 #3513}",2001,"Actinopteri","Perciformes","Labridae","Stethojulis","bandanensis",NA,"(Bleeker 1851)","Red shoulder wrasse / Red-spot rainbowfish","Plots of transplanted coral at Tutia Reef, Mafia Island Marine Park","Tanzania, United Republic Of","Tanzania, United Republic Of","Africa",-8.078056,39.696389,1,"Marine","NULL","NULL","NULL","NULL","Tropical and subtropical Indo-Pacific","Indian Ocean","Tropical coral","Non-native","Not in GROMS","Average abundance per ten minute observation period","32 plots of previously-transplanted coral, each measuring 6.25m2, were sampled. A diver counted transient and stationary fishes within half the area of each plot (3.1m2) for 10 minutes. Only fishes occurring up to 1.5m above the seabed were counted. Counts were replicated three times on different days.","Table 1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0.31","0.56000000000000005","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Unknown","NULL","Unknown","Not listed","Not listed","Yes","0","0","0","0","Unknown (no information)","NULL","NULL","NULL","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
15226,"Dascyllus_trimaculatus",0,0,"{Lindahl, 2001 #3513}",2001,"Actinopteri","Perciformes","Pomacentridae","Dascyllus","trimaculatus",NA,"(RÃ¼ppell 1829)","Threespot dascyllus","Plots of transplanted coral at Tutia Reef, Mafia Island Marine Park","Tanzania, United Republic Of","Tanzania, United Republic Of","Africa",-8.078056,39.696389,1,"Marine","NULL","NULL","NULL","NULL","Tropical and subtropical Indo-Pacific","Indian Ocean","Tropical coral","Native","Not in GROMS","Average abundance per ten minute observation period","32 plots of previously-transplanted coral, each measuring 6.25m2, were sampled. A diver counted transient and stationary fishes within half the area of each plot (3.1m2) for 10 minutes. Only fishes occurring up to 1.5m above the seabed were counted. Counts were replicated three times on different days.","Table 1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0.18","0.42","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Unknown","NULL","Unknown","Not listed","Not listed","Yes","0","0","0","0","Unknown (no information)","NULL","NULL","NULL","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
